loctm,cano,contp,etymd,mchno,acqic,mcc,conam,ecfg,stocn,scity,stscd,ovrlt,hcefg,csmcu,csmam,flg_3dsmk,diff_conam,is_city_first_appearance,is_csmcu_first_appearance,cano_count,Is_First_Occurrence,freq_perday
152110,6666,5.0,1.0,1013,96,217.0,453.4151923002982,1.0,0.0,6121.0,99.0,0.0,6.0,70.0,374.6699394693057,0.0,0.0,True,True,1,True,1
81253,7424,5.0,4.0,93,44,322.0,143.9515573185916,0.0,0.0,8923.0,99.0,0.0,6.0,70.0,-57.7717475,0.0,0.0,True,True,1,True,1
194222,5771,5.0,4.0,2685,65,320.0,514.1473193284326,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,354.7122421723958,0.0,0.0,True,True,1,True,1
191508,139,5.0,99.0,798,267,495.0,946.0510856,0.0,0.0,999.0,99.0,0.0,999.0,999.0,320.6652760209267,0.0,0.0,False,False,1,True,1
110216,665,5.0,8.0,2462,212,335.0,428.46156607402094,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,817.3800418834105,1.0,0.0,True,True,1,True,1
210341,6661,5.0,5.0,683,65,273.0,-156.2863868,1.0,0.0,999.0,99.0,0.0,6.0,70.0,113.18447608387702,0.0,0.0,False,True,1,True,1
191047,107,5.0,99.0,1115,53,282.0,1759.284829760221,1.0,0.0,999.0,99.0,0.0,999.0,70.0,1183.390826162046,1.0,0.0,False,True,1,True,1
84016,1027,5.0,5.0,2674,65,999.0,369.2026684754184,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,279.87983008590624,0.0,0.0,True,True,1,True,1
182941,2790,5.0,5.0,2088,238,275.0,280.34155120881127,1.0,0.0,6464.0,99.0,0.0,6.0,999.0,255.53655202813923,0.0,0.0,True,False,1,True,1
101123,4960,5.0,99.0,1903,258,379.0,8615.872108899783,0.0,0.0,13166.0,99.0,0.0,6.0,70.0,8675.049970172538,0.0,0.0,True,True,1,True,1
182403,21,5.0,8.0,2380,65,276.0,365.6554144591653,1.0,999.0,15742.0,99.0,0.0,1.0,70.0,292.53407943200665,0.0,0.0,True,True,1,True,1
203030,2240,5.0,8.0,2753,300,324.0,1476.8957844425945,1.0,126.0,10300.0,99.0,0.0,6.0,70.0,1384.5071832385252,0.0,-68.51835118562235,True,True,2,True,1
100403,5858,5.0,5.0,2073,212,417.0,289.8062492121246,1.0,999.0,15759.0,99.0,0.0,6.0,999.0,396.5375534934715,0.0,0.0,True,False,1,True,1
91048,935,5.0,8.0,1990,212,275.0,394.1940455023374,1.0,0.0,999.0,99.0,0.0,999.0,999.0,-21.53236831,1.0,0.0,False,False,1,True,1
95306,6965,5.0,4.0,2574,300,322.0,143.90661190523377,0.0,0.0,8923.0,99.0,0.0,6.0,70.0,588.3266192053154,0.0,0.0,True,True,1,True,1
163705,854,5.0,99.0,693,287,287.0,2911.3030034976805,0.0,0.0,15759.0,99.0,0.0,6.0,999.0,3193.671238342192,0.0,0.0,True,False,1,True,1
233748,7426,5.0,5.0,2136,300,258.0,3992.568647553245,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,4153.462799881379,0.0,0.0,True,True,1,True,1
225946,4459,5.0,5.0,2753,227,325.0,1065.2385320004585,1.0,126.0,10300.0,99.0,0.0,6.0,70.0,1361.021858669218,0.0,0.0,True,True,1,True,1
144820,5892,5.0,5.0,2020,116,999.0,1096.6636260147557,1.0,999.0,999.0,99.0,0.0,6.0,70.0,1309.393474648767,0.0,0.0,False,True,1,True,1
172358,1930,5.0,3.0,660,44,272.0,273.71490114455736,0.0,999.0,15809.0,99.0,0.0,6.0,999.0,323.12448530852896,0.0,0.0,True,False,1,True,1
172041,6014,5.0,8.0,2471,66,282.0,13303.85236675852,1.0,90.0,11095.0,99.0,0.0,6.0,999.0,13597.953923624384,0.0,0.0,True,False,1,True,1
130402,2477,5.0,1.0,2675,300,999.0,1057.6011296669692,0.0,999.0,16115.0,99.0,0.0,6.0,70.0,435.3526795540662,0.0,0.0,True,True,1,True,1
183138,231,5.0,99.0,345,53,276.0,239.7874365367277,0.0,0.0,11380.0,99.0,0.0,6.0,999.0,1604.6718971289683,0.0,0.0,True,False,1,True,1
93923,5331,5.0,5.0,2169,151,227.0,-27.4725645,1.0,0.0,16115.0,99.0,0.0,999.0,999.0,185.55132805061172,0.0,0.0,False,False,1,True,1
135555,1662,5.0,5.0,509,65,406.0,3474.422398222107,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,3962.488484058707,0.0,0.0,True,False,1,True,1
200050,5112,5.0,99.0,1360,134,298.0,238.9334604177467,1.0,0.0,11652.0,99.0,0.0,999.0,999.0,514.9283174701324,0.0,0.0,True,False,1,True,1
152050,2201,5.0,3.0,226,172,379.0,1648.8062027208416,0.0,999.0,16107.0,99.0,0.0,6.0,70.0,442.4853025,0.0,0.0,True,True,1,True,1
223525,7399,5.0,8.0,690,33,398.0,-69.52736397,1.0,126.0,17148.0,99.0,0.0,6.0,70.0,14.21548145520276,0.0,0.0,True,True,1,True,1
180540,144,5.0,5.0,2598,151,320.0,436.61788929498886,1.0,0.0,999.0,99.0,0.0,6.0,70.0,-220.2139377,1.0,0.0,False,True,1,True,1
141144,6356,5.0,5.0,2493,65,276.0,261.1756959127231,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,131.69632904896264,0.0,0.0,True,True,1,True,1
85607,4851,5.0,1.0,2753,168,493.0,662.8524645056202,1.0,999.0,999.0,99.0,0.0,999.0,999.0,91.95302009332998,0.0,0.0,False,False,1,True,1
160050,2315,5.0,4.0,1572,111,462.0,706.4085831596358,0.0,0.0,17014.0,99.0,0.0,6.0,70.0,177.98343706323433,0.0,0.0,False,False,1,True,1
92259,5951,5.0,8.0,2564,212,300.0,388.7283223573058,0.0,999.0,15759.0,99.0,0.0,6.0,70.0,728.6080023901518,0.0,0.0,True,True,1,True,1
233620,4050,5.0,1.0,2383,216,309.0,1843.339948332241,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1595.5919678395917,0.0,0.0,True,True,1,True,1
223739,1069,5.0,8.0,2564,212,300.0,520.9096996968947,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,457.1489209651089,0.0,0.0,True,True,1,True,1
213308,5349,5.0,4.0,1292,212,305.0,1234.7535272237412,1.0,0.0,15759.0,99.0,0.0,9.0,70.0,-88.39202456,0.0,0.0,True,True,1,True,1
44325,6883,5.0,99.0,872,65,406.0,356.8948052050386,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,355.9760150521652,0.0,0.0,True,True,1,True,1
154648,5844,5.0,1.0,1798,216,375.0,609.6109594,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,15.292972012115449,0.0,0.0,False,False,1,True,1
223021,5798,4.0,1.0,598,138,999.0,-152.4945699,1.0,126.0,15646.0,99.0,0.0,6.0,999.0,-269.8702393,0.0,0.0,True,False,1,True,1
140243,1680,5.0,5.0,819,240,324.0,202.1619972112058,1.0,113.0,999.0,1.0,0.0,6.0,70.0,717.5736934736228,0.0,0.0,False,True,1,True,1
222952,1311,5.0,8.0,2134,211,452.0,66.45655236351683,1.0,126.0,1789.0,1.0,0.0,0.0,68.0,559.4870417799298,1.0,0.0,True,True,1,True,1
163014,339,5.0,5.0,1492,300,276.0,367.1102595529492,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,14.07431545653489,0.0,0.0,True,True,1,True,1
211907,3490,5.0,5.0,987,65,276.0,1516.6118329943029,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1667.8836412777955,1.0,0.0,True,True,1,True,1
144321,502,5.0,3.0,265,294,999.0,881.4936443455724,0.0,0.0,13947.0,99.0,0.0,6.0,70.0,508.22938795823234,0.0,0.0,True,True,1,True,1
201655,1971,5.0,4.0,2749,119,320.0,10184.062069515723,0.0,0.0,16117.0,99.0,0.0,6.0,70.0,9835.468001383946,0.0,0.0,False,False,1,True,1
121855,6262,5.0,99.0,2055,131,999.0,918.515388796866,0.0,0.0,999.0,99.0,0.0,999.0,999.0,100786.58820914156,0.0,0.0,False,False,1,True,1
181005,2975,5.0,99.0,125,131,499.0,441.0300919090521,0.0,0.0,999.0,99.0,0.0,6.0,999.0,49784.159802169874,0.0,0.0,False,False,1,True,1
213748,7155,5.0,8.0,2365,74,320.0,-4.275082743,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,-28.92150906,0.0,0.0,True,True,1,True,1
80450,699,5.0,5.0,2753,74,320.0,711.3660096,1.0,999.0,5623.0,99.0,0.0,6.0,70.0,253.08014936754097,0.0,0.0,True,True,1,True,1
190256,3545,5.0,1.0,769,216,378.0,130.32057582043058,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,160.34452793834393,0.0,0.0,True,True,1,True,1
134746,4696,5.0,4.0,2753,74,298.0,890.8280080995962,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,766.6349497642158,0.0,0.0,True,True,1,True,1
50215,3791,5.0,5.0,683,65,273.0,456.0728614805497,1.0,0.0,999.0,99.0,0.0,6.0,70.0,21.851260574212763,0.0,0.0,False,False,1,True,1
85920,5118,5.0,5.0,1346,74,275.0,810.3007837058674,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,591.4343897048416,0.0,0.0,True,True,1,True,1
194053,6267,5.0,5.0,145,65,999.0,547.1609482284465,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,24.743637740205173,0.0,0.0,True,True,1,True,1
180219,3797,5.0,8.0,2753,212,378.0,162.12511078902875,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,68.96332563724673,0.0,0.0,True,True,1,True,1
185314,6765,5.0,4.0,1857,151,288.0,29.15419005640173,0.0,0.0,999.0,99.0,0.0,6.0,999.0,-89.2591162,0.0,-333.4648977440371,False,False,2,True,1
135736,379,5.0,4.0,1007,65,276.0,1623.9377915423834,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,1440.3840832210767,0.0,0.0,True,True,1,True,1
191945,1087,5.0,5.0,764,74,320.0,174.07905359385643,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,161.04164036133568,0.0,0.0,True,True,1,True,1
233106,4056,5.0,1.0,735,300,406.0,3195.254304780155,1.0,126.0,5959.0,99.0,0.0,6.0,70.0,3209.627454221539,0.0,0.0,True,True,1,True,1
142253,5990,5.0,4.0,27,212,282.0,4049.705450955833,0.0,999.0,15759.0,99.0,0.0,6.0,70.0,3907.187892456347,0.0,0.0,True,True,1,True,1
174044,1590,5.0,4.0,582,53,272.0,478.0238005656808,0.0,999.0,15808.0,99.0,0.0,6.0,70.0,228.1282359530614,0.0,0.0,True,True,1,True,1
124833,2163,5.0,99.0,1096,131,499.0,344.8672832126318,0.0,0.0,999.0,99.0,0.0,6.0,999.0,50412.44593742353,0.0,0.0,False,False,1,True,1
192124,7269,5.0,4.0,481,93,272.0,889.1252386395076,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,834.1648895256424,0.0,0.0,True,True,1,True,1
172048,6891,5.0,4.0,2429,300,322.0,160.8176551150835,0.0,0.0,999.0,99.0,0.0,6.0,70.0,-61.07394762,0.0,0.0,False,True,1,True,1
2838,6953,5.0,99.0,2753,65,273.0,29.44844645200466,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,51.70212106564054,0.0,0.0,True,True,1,True,1
214554,2372,5.0,5.0,2753,300,308.0,1477.545502015736,1.0,0.0,5224.0,99.0,0.0,6.0,999.0,1868.18389329034,0.0,0.0,True,False,1,True,1
105340,6284,5.0,8.0,2753,300,375.0,2670.922401391302,1.0,999.0,999.0,99.0,0.0,999.0,70.0,2422.710550909232,0.0,0.0,False,True,1,True,1
200922,2094,5.0,5.0,764,74,999.0,309.1533292168632,1.0,0.0,5623.0,99.0,0.0,6.0,70.0,190.03579180082775,0.0,0.0,True,True,1,True,1
161756,5582,5.0,4.0,2384,151,272.0,302.8771024279544,1.0,0.0,999.0,99.0,0.0,6.0,70.0,-10.83734511,0.0,0.0,False,False,1,True,1
175745,7425,5.0,5.0,1351,300,324.0,365.5970139171202,1.0,31.0,999.0,99.0,0.0,999.0,70.0,118.47147956039456,0.0,0.0,False,False,1,True,1
235342,2631,5.0,99.0,1555,65,298.0,1831.568990811832,1.0,0.0,999.0,99.0,0.0,999.0,70.0,1687.6593731067817,0.0,0.0,False,True,1,True,1
205256,6038,2.0,1.0,1852,279,289.0,982.9081490287458,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,1038.177580834882,0.0,0.0,True,True,1,True,1
203856,2633,5.0,99.0,2753,65,276.0,84.18360912295427,1.0,0.0,15759.0,99.0,0.0,1.0,999.0,374.3844167895346,0.0,0.0,True,False,1,True,1
112715,331,5.0,5.0,1025,65,275.0,234.6195898414129,1.0,999.0,15759.0,99.0,0.0,999.0,70.0,-21.9948749,0.0,0.0,True,True,1,True,1
181210,3860,5.0,1.0,1013,74,217.0,664.4327358852706,0.0,0.0,6121.0,99.0,0.0,6.0,70.0,660.0769849152873,0.0,0.0,True,True,1,True,1
165601,2970,5.0,8.0,2753,74,320.0,752.4545503054779,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,912.6284521310088,0.0,0.0,True,True,1,True,1
213,5991,5.0,1.0,303,287,215.0,150.16766071515147,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,306.6597808223046,1.0,0.0,True,True,1,True,1
84527,2300,5.0,1.0,1694,168,493.0,565.2016192675738,0.0,0.0,15759.0,99.0,0.0,999.0,999.0,-42.12757703,0.0,0.0,True,False,1,True,1
152140,6328,5.0,4.0,505,212,276.0,46.24399817,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,250.28042878838124,0.0,0.0,True,True,1,True,1
160332,1195,5.0,8.0,769,212,378.0,-94.53491471,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,236.02809419469045,0.0,-126.48801560631145,True,True,3,True,1
153344,911,5.0,5.0,764,96,320.0,111.03943357960044,1.0,0.0,999.0,99.0,0.0,6.0,70.0,252.9706322246544,0.0,0.0,False,True,1,True,1
204321,5788,5.0,3.0,2753,212,320.0,4964.742631388888,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,4972.260289150847,0.0,0.0,True,True,1,True,1
193229,4661,5.0,4.0,100,212,327.0,3597.5483953546154,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,3539.6454543372884,0.0,0.0,True,True,1,True,1
120917,1736,5.0,4.0,1236,134,452.0,1413.818848365792,0.0,999.0,16117.0,99.0,0.0,6.0,70.0,1436.1477555721497,0.0,0.0,True,True,1,True,1
91957,7267,5.0,5.0,2598,238,320.0,-30.87759178,1.0,0.0,6464.0,99.0,0.0,999.0,999.0,67.45840718133022,0.0,0.0,True,False,1,True,1
105004,1989,5.0,5.0,2343,300,474.0,386.63157360765024,1.0,22.0,2180.0,99.0,0.0,6.0,999.0,288.60160973224447,0.0,0.0,True,False,1,True,1
192630,3433,5.0,8.0,1013,74,999.0,458.0012073799895,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,364.9771826940445,0.0,0.0,False,False,1,True,1
164546,646,5.0,8.0,706,284,999.0,-27.20235491,1.0,999.0,999.0,99.0,0.0,6.0,70.0,638.5987613513457,0.0,0.0,False,True,1,True,1
205740,2822,5.0,5.0,748,227,324.0,149.11020266495962,1.0,126.0,999.0,99.0,0.0,6.0,70.0,171.49115800836188,0.0,-155.7023424098918,False,False,5,False,1
190851,2810,2.0,4.0,622,300,999.0,638.1068282295228,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,383.4485942828072,0.0,0.0,True,True,1,True,1
201848,1120,5.0,99.0,991,300,999.0,271.1931035557316,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,382.1393309291272,0.0,0.0,True,True,1,True,1
70400,803,5.0,5.0,2076,65,999.0,501.0961784294875,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,393.6484376050319,0.0,0.0,True,True,1,True,1
82729,3549,5.0,5.0,2008,297,326.0,1965.6928254261156,1.0,54.0,11170.0,99.0,0.0,999.0,70.0,1850.368631556308,0.0,0.0,False,False,1,True,1
72828,4894,5.0,5.0,2399,151,320.0,261.1656197108157,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,209.6806939731832,0.0,0.0,True,True,1,True,1
214509,3135,5.0,4.0,443,300,288.0,1506.492980617244,0.0,999.0,15759.0,99.0,0.0,6.0,999.0,756.2910054953423,0.0,0.0,True,False,1,True,1
114913,441,5.0,5.0,1315,65,276.0,679.2526860342936,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,398.3001136607294,0.0,0.0,True,True,1,True,1
93923,7462,5.0,5.0,523,65,999.0,-229.9343085,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,-128.1491906,0.0,0.0,True,True,1,True,1
230807,6020,5.0,99.0,2753,300,999.0,458.2547737069301,1.0,0.0,13451.0,99.0,0.0,999.0,999.0,158.02810152559744,0.0,0.0,True,False,1,True,1
165601,3613,5.0,8.0,2365,74,320.0,115.08647226538672,1.0,999.0,13451.0,99.0,0.0,6.0,70.0,-76.62290046,0.0,0.0,False,False,1,True,1
102450,2032,5.0,1.0,1694,300,494.0,300.85553194254976,0.0,0.0,15759.0,99.0,0.0,999.0,999.0,479.8997339141406,0.0,0.0,False,False,1,True,1
115501,6848,5.0,99.0,1013,96,217.0,194.92793440563756,1.0,999.0,999.0,99.0,0.0,6.0,70.0,449.5773680250301,0.0,0.0,False,False,1,True,1
152407,1287,5.0,5.0,2613,44,375.0,48761.48332149648,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,48905.91417794551,0.0,0.0,True,True,1,True,1
171710,7203,5.0,5.0,2753,65,999.0,151.10732293376736,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,-144.172719,0.0,0.0,False,False,1,True,1
2035,6764,5.0,1.0,748,300,406.0,791.6901379219881,1.0,126.0,10300.0,99.0,0.0,6.0,70.0,357.70634243462,0.0,0.0,True,True,1,True,1
180029,5512,5.0,8.0,2753,67,276.0,667.2047701265017,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,664.2952802844493,0.0,0.0,True,True,1,True,1
132801,986,5.0,5.0,1315,65,276.0,270.90715887480525,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,327.86826425977205,0.0,0.0,True,True,1,True,1
231730,1088,5.0,8.0,2753,300,378.0,225.4356176643477,1.0,0.0,15759.0,99.0,0.0,999.0,70.0,392.98934856022686,0.0,0.0,True,True,1,True,1
210554,5893,5.0,3.0,757,284,462.0,2031.1319953733064,0.0,0.0,11652.0,99.0,0.0,999.0,999.0,1643.8528294330151,0.0,0.0,True,False,1,True,1
182445,3476,5.0,99.0,1183,151,215.0,681.9666483549843,1.0,0.0,999.0,99.0,0.0,0.0,70.0,862.3934050395993,0.0,0.0,False,True,1,True,1
151719,5147,4.0,5.0,2753,300,352.0,940.0907672765233,1.0,22.0,10755.0,99.0,0.0,999.0,70.0,724.4981448,0.0,0.0,True,True,1,True,1
110427,6817,5.0,8.0,2365,74,320.0,939.8691319112258,1.0,0.0,13451.0,99.0,0.0,6.0,70.0,518.4685844,0.0,0.0,True,True,1,True,1
125227,2197,5.0,99.0,1739,93,412.0,266.3499380579295,0.0,0.0,15808.0,99.0,0.0,999.0,70.0,347.05579510006794,0.0,0.0,True,True,1,True,1
221241,4131,5.0,4.0,134,65,282.0,32.961154769643386,0.0,0.0,999.0,99.0,0.0,0.0,70.0,623.2147628927248,0.0,0.0,False,True,1,True,1
145539,7063,5.0,1.0,2043,300,203.0,9834.324966,0.0,126.0,11868.0,99.0,0.0,6.0,68.0,292.4923251920148,0.0,0.0,True,True,1,True,1
112513,7021,5.0,4.0,938,151,265.0,534.1436449778431,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,404.5948247243894,0.0,0.0,False,False,1,True,1
130151,7617,5.0,8.0,1013,300,217.0,172.77374781987206,1.0,0.0,16115.0,99.0,1.0,999.0,70.0,210.7903736406857,0.0,0.0,False,False,1,True,1
121046,6792,5.0,8.0,1489,300,276.0,696.9611036164493,1.0,0.0,15742.0,99.0,0.0,999.0,70.0,593.3724767244469,0.0,0.0,True,True,1,True,1
171128,2333,5.0,4.0,2753,44,282.0,864.0518491954169,0.0,999.0,15754.0,99.0,0.0,6.0,999.0,1078.074705982297,0.0,0.0,True,False,1,True,1
172026,2968,5.0,5.0,145,300,282.0,254.08391514594973,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,282.5711664544707,0.0,0.0,False,False,1,True,1
105832,4711,5.0,99.0,1295,160,379.0,-143.0231088,1.0,90.0,7954.0,99.0,0.0,6.0,81.0,1306.3601836454498,0.0,0.0,True,True,1,True,1
105916,7558,4.0,5.0,1449,44,320.0,1006.774878307255,1.0,0.0,15760.0,99.0,0.0,6.0,999.0,1107.9242691222826,1.0,0.0,True,False,1,True,1
75108,3981,5.0,99.0,2365,96,320.0,381.69996416976574,1.0,0.0,6469.0,99.0,0.0,6.0,70.0,361.6401892115001,0.0,0.0,True,True,1,True,1
180049,7229,5.0,4.0,806,44,320.0,480.19668980481134,0.0,0.0,10881.0,99.0,0.0,6.0,70.0,477.6438173854956,0.0,0.0,True,True,1,True,1
84957,3950,5.0,5.0,2493,65,276.0,-41.32405746,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,173.47660264898232,0.0,-255.72036748,True,True,2,True,1
173455,5044,5.0,4.0,1585,151,288.0,1929.0840691184053,0.0,999.0,15759.0,99.0,0.0,6.0,70.0,957.1110269,0.0,0.0,True,True,1,True,1
142157,7649,5.0,3.0,1694,204,371.0,7580.534331908566,0.0,0.0,11380.0,99.0,0.0,999.0,70.0,7697.469923890724,0.0,0.0,True,True,1,True,1
205628,764,5.0,4.0,809,65,282.0,228.8517937819712,0.0,0.0,15759.0,99.0,0.0,0.0,70.0,-26.07963803,0.0,0.0,True,True,1,True,1
82829,5785,5.0,1.0,1694,300,493.0,704.8572982588919,0.0,0.0,999.0,99.0,0.0,999.0,999.0,18.045415674955667,0.0,0.0,False,False,1,True,1
113317,3699,5.0,4.0,2272,65,282.0,-117.0141807,0.0,0.0,11100.0,99.0,0.0,6.0,70.0,383.5837610392695,0.0,0.0,True,True,1,True,1
73609,3986,5.0,99.0,363,93,282.0,407.6759668073835,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,189.80426065883285,0.0,0.0,True,True,1,True,1
160515,5148,5.0,4.0,38,65,276.0,555.7045208954181,0.0,0.0,15759.0,99.0,0.0,0.0,70.0,289.10269848741973,0.0,0.0,True,True,1,True,1
160303,5676,5.0,5.0,872,65,406.0,104.35013686418996,0.0,999.0,15759.0,99.0,0.0,6.0,70.0,-109.8346802,0.0,0.0,True,True,1,True,1
141957,2652,5.0,5.0,2008,276,323.0,2644.911540119169,1.0,54.0,11170.0,99.0,1.0,0.0,70.0,2704.845942,1.0,486.9337644721818,True,False,4,True,1
122200,4907,5.0,5.0,145,65,999.0,448.2244251028092,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,253.3250520182293,0.0,0.0,True,True,1,True,1
92918,3111,5.0,5.0,2493,300,999.0,247.14765678487132,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,334.24156367145287,0.0,0.0,False,False,1,True,1
205008,3953,5.0,8.0,2753,227,325.0,2887.517103302373,1.0,126.0,10300.0,99.0,0.0,6.0,70.0,1043.7618125496865,0.0,0.0,True,True,1,True,1
4931,6675,5.0,8.0,1990,212,275.0,75.50672516012276,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,217.61219407187477,1.0,0.0,True,True,1,True,1
121419,4967,5.0,5.0,2076,300,273.0,86.05907487514673,1.0,999.0,15759.0,99.0,0.0,6.0,70.0,229.63808319234576,0.0,0.0,True,True,1,True,1
101737,2556,5.0,4.0,87,65,999.0,283.68046745975914,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,198.3289272562805,0.0,0.0,False,False,1,True,1
183456,300,5.0,4.0,1437,44,315.0,1397.9360980004724,0.0,0.0,11382.0,99.0,0.0,6.0,70.0,1443.554090826581,0.0,0.0,True,True,1,True,1
100304,3217,5.0,4.0,568,284,462.0,708.1101242670211,0.0,0.0,11055.0,99.0,0.0,6.0,70.0,309.8786389901325,0.0,0.0,False,False,1,True,1
84134,7430,5.0,8.0,1877,212,282.0,177.32306611372533,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,299.27571775301124,0.0,0.0,True,False,1,True,1
233439,2804,5.0,5.0,2693,300,999.0,3200.0693810911757,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,3306.474352156568,1.0,0.0,True,False,1,True,1
72407,2326,5.0,4.0,672,65,999.0,121.48229602772928,0.0,0.0,15759.0,99.0,0.0,999.0,70.0,46665.536990641216,0.0,0.0,False,False,1,True,1
81101,6494,5.0,4.0,2361,198,288.0,620.0196407784804,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,875.3097722943671,0.0,0.0,True,True,1,True,1
161947,3175,5.0,99.0,282,38,406.0,1693.7206192315602,1.0,126.0,13091.0,1.0,0.0,999.0,999.0,1578.4805989011702,0.0,-179.70068216542654,True,False,3,True,2
173653,2802,5.0,99.0,2419,218,272.0,1479.111258544831,1.0,0.0,8923.0,99.0,0.0,6.0,70.0,1454.100427,0.0,0.0,True,True,1,True,1
182046,1803,5.0,5.0,1774,300,999.0,264.76810538679507,1.0,0.0,15759.0,99.0,0.0,6.0,999.0,3365.042592826621,1.0,0.0,True,False,1,True,1
83900,3826,5.0,0.0,1740,168,372.0,733.6687728240539,0.0,126.0,999.0,99.0,0.0,999.0,999.0,214.5524185883844,1.0,0.0,False,False,1,True,1
83427,5571,5.0,99.0,1648,65,273.0,-234.7524002,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,313.8673780897195,0.0,0.0,True,True,1,True,1
185004,1546,5.0,5.0,2493,300,276.0,381.35079770273205,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,90.395400812461,0.0,0.0,True,True,1,True,1
184143,2262,5.0,8.0,156,212,275.0,69.72779132742752,1.0,0.0,15759.0,99.0,0.0,6.0,70.0,984.4676596165588,1.0,0.0,True,True,1,True,1
124439,5745,5.0,8.0,2020,300,272.0,1080.7527976769456,1.0,42.0,12381.0,99.0,0.0,6.0,68.0,370.4421584467011,0.0,0.0,True,True,1,True,1
10410,6560,5.0,8.0,769,212,378.0,83.97304599921249,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,418.0105383594161,0.0,0.0,True,True,1,True,1
84139,555,5.0,1.0,1694,300,493.0,759.0535158725886,0.0,0.0,15759.0,99.0,0.0,999.0,999.0,32.99483726121976,0.0,0.0,True,False,1,True,1
143151,6036,5.0,4.0,1348,300,379.0,1310.4736429601544,0.0,0.0,15759.0,99.0,0.0,6.0,70.0,1036.3740973073952,0.0,0.0,True,True,1,True,1
163444,4748,5.0,4.0,2115,65,282.0,138.97313868699862,0.0,0.0,15759.0,99.0,1.0,0.0,70.0,330.3387999563898,0.0,0.0,False,False,1,True,1
164011,3808,5.0,4.0,1107,216,320.0,1021.0296874713458,0.0,0.0,15759.0,99.0,0.0,999.0,70.0,933.4125645634588,0.0,0.0,True,True,1,True,1
194037,5196,2.0,1.0,1486,238,289.0,1697.8353010323124,0.0,0.0,15759.0,99.0,0.0,6.0,999.0,1628.5447889130528,0.0,0.0,True,False,1,True,1
1049,7093,2.0,1.0,764,300,320.0,99.59175861,1.0,0.0,5623.0,99.0,0.0,0.0,70.0,215.5378204324665,0.0,0.0,True,True,1,True,1
130506,967,5.0,8.0,1882,176,390.0,239.5692364417885,1.0,52.0,4922.0,1.0,0.0,6.0,81.0,155.70108807694504,0.0,0.0,True,True,1,True,1
171836,1187,5.0,5.0,764,74,320.0,859.9000366137794,1.0,0.0,16115.0,99.0,0.0,6.0,70.0,715.3813763578223,0.0,0.0,True,True,1,True,1
